snippet,keywords,news_desk,headline,pub_date,negative,positive,sentiment_score
Brands selling feminine care products have dropped the euphemisms to sell to younger consumers. But are they still capitalizing on old stigmas?,"[{'name': 'subject', 'value': 'Cosmetics and Toiletries', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Generation Z', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Vagina', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Menstruation', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Social Media', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Advertising and Marketing', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Honey Pot Company', 'rank': 11, 'major': 'N'}]",SundayBusiness,"{'main': 'Gen Z Wants Feminine Care Brands to Just Say Vagina', 'kicker': None, 'content_kicker': None, 'print_headline': 'Women’s Health Brands  Finally Talk Women’s Health', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:00:32+0000,0.9977734684944153,0.002226488431915641,-0.9955469800624996
A team of researchers at Stanford find that older scientists are less productive after winning major awards like the Nobel and the MacArthur Fellowship.,"[{'name': 'subject', 'value': 'Nobel Prizes', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Awards, Decorations and Honors', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'MacArthur, John D and Catherine T, Foundation', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Science and Technology', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Ghez, Andrea', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Royal Society Open Science (Journal)', 'rank': 7, 'major': 'N'}]",Science,"{'main': 'A Nobel Prize Might Lower a Scientist’s Impact', 'kicker': None, 'content_kicker': None, 'print_headline': 'Nobel Prize May Hinder Its Winners', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:00:51+0000,0.9944677352905273,0.005532225593924522,-0.9889355096966028
"The justices will explore the scope of the Second Amendment, the fate of the administrative state and limits on free speech on the internet.","[{'name': 'organizations', 'value': 'Supreme Court (US)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Abortion', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Gun Control', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom of Speech and Expression', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Roberts, John G Jr', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Regulation and Deregulation of Industry', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Fishing, Commercial', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Sackler Family', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Consumer Financial Protection Bureau', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Reserve System', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'South Carolina', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Redistricting and Reapportionment', 'rank': 12, 'major': 'N'}]",Washington,"{'main': 'A Battered Supreme Court Returns to Confront a Challenging Docket', 'kicker': None, 'content_kicker': None, 'print_headline': 'How Far to the Right Will the Supreme Court Go?', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:00:55+0000,0.07310608774423599,0.926893949508667,0.853787861764431
"In America’s overwhelmed downtowns, private security guards like Michael Bock have become the solution of last resort.","[{'name': 'subject', 'value': 'Guards', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Security and Warning Systems', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Portland (Ore)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drug Abuse and Traffic', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Fentanyl', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'internal-sub-only', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'internal-great-read', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'audio-neutral-informative', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'vis-photo', 'rank': 11, 'major': 'N'}]",National,"{'main': 'He’s a Dab of Glue in a Broken City. Can He Hold It Together?', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Police Scarce, Security Guards Carry Burden', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:00:56+0000,0.990351140499115,0.009648840874433517,-0.9807022996246815
Our broken immigration system is still the best option for many migrants — and U.S. employers.,"[{'name': 'subject', 'value': 'Illegal Immigration', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Customs and Border Protection (US)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}]",Magazine,"{'main': 'Why Can’t We Stop Unauthorized Immigration? Because It Works.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Why Can’t We Stop Unauthorized Immigration? Because It Works.', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:01:05+0000,0.04830627143383026,0.9516937136650085,0.9033874422311783
There is recourse for customers who arrive at a hotel and are surprised to find a boisterous picket line waiting to greet them.,"[{'name': 'subject', 'value': 'Personal Finances', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Strikes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Hotels and Travel Lodgings', 'rank': 3, 'major': 'N'}]",Business,"{'main': 'What Should You Do if Hotels Don’t Warn You About Strikes?', 'kicker': 'Your Money', 'content_kicker': None, 'print_headline': 'Should Hotels Tell Guests About Picket Lines on Their Premises?', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:01:05+0000,0.9850549697875977,0.014944993890821934,-0.9701099758967757
"As the nation teetered on the brink of a shutdown, its citizens were largely focused on other things.","[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Curbelo, Carlos (1980- )', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'McCarthy, Kevin (1965- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'McCaskill, Claire', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 6, 'major': 'N'}]",Washington,"{'main': 'To Many Americans, Government Dysfunction Is the New Normal', 'kicker': 'news analysis', 'content_kicker': None, 'print_headline': 'Outside the Beltway, Dysfunction Induces A Big Public Yawn', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:01:46+0000,0.9692942500114441,0.030705776065587997,-0.9385884739458561
The Republican speaker opted to keep the government open the only way he could — by partnering with Democrats — in a surprise reversal that left him as politically vulnerable as ever.,"[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Budget (US)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'McCarthy, Kevin (1965- )', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Jeffries, Hakeem', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Gaetz, Matt', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 12, 'major': 'N'}]",Washington,"{'main': 'Inside McCarthy’s Shutdown Turnabout That Left His Speakership at Risk', 'kicker': None, 'content_kicker': None, 'print_headline': 'McCarthy Risked His Post To End Shutdown Impasse', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:01:55+0000,0.9385440349578857,0.06145597621798515,-0.8770880587399006
"When Dianne Feinstein was elected in 1992, only two women were in the U.S. Senate. There were 25 on the day she died.","[{'name': 'persons', 'value': 'Feinstein, Dianne', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'California', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Boxer, Barbara', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Schaaf, Libby (1965- )', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'San Francisco (Calif)', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Kounalakis, Eleni', 'rank': 9, 'major': 'N'}]",National,"{'main': 'Trailblazer, Role Model, Mentor: Feinstein’s Impact on Women in Office', 'kicker': None, 'content_kicker': None, 'print_headline': 'In a Man’s World, Feinstein Led The Way for Women in Office', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:01:55+0000,0.4049282968044281,0.5950717329978943,0.1901434361934662
"In dueling speeches in California, the two Republican candidates pushed for mass deportations, a position that is as extreme as it may be unfeasible.","[{'name': 'persons', 'value': 'DeSantis, Ron', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Illegal Immigration', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Deportation', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Primaries and Caucuses', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Speeches and Statements', 'rank': 9, 'major': 'N'}]",Politics,"{'main': 'With Unrealistic Immigration Proposals, DeSantis and Trump Try to Outdo Each Other', 'kicker': None, 'content_kicker': None, 'print_headline': 'DeSantis and Trump Go Toe to Toe in Push for Mass Deportations', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:01:55+0000,0.9974014759063721,0.002598576480522752,-0.9948028994258493
"The British prime minister is trying to redefine himself as a conviction politician, leaning into the newly potent issue of meeting climate goals without raising costs for hard-pressed Britons.","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'High-Speed Rail Projects', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Conservative Party (Great Britain)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Labour Party (Great Britain)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Starmer, Keir', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Sunak, Rishi (1980- )', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Manchester (England)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 8, 'major': 'N'}]",Foreign,"{'main': 'Trailing in Polls, Conservatives Look to Unleash the ‘Real Rishi’ Sunak', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.K.’s Prime Minister  Seeks to Define Himself', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:05:25+0000,0.25719019770622253,0.7428097724914551,0.48561957478523254
"Kyiv expressed confidence that Washington would continue to support its war against Russia, even after Congress passed a stopgap funding bill that did not include money for Ukraine.","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 3, 'major': 'N'}]",Foreign,"{'main': 'Ukraine Downplays Uncertainty Over U.S. Support After Funding Bill Passes With No Aid', 'kicker': None, 'content_kicker': None, 'print_headline': 'Omitted From Budget Deal, Ukraine Is Confident of Aid', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:31:05+0000,0.0035129485186189413,0.996487021446228,0.9929740729276091
"Seven months after powerful earthquakes battered the historic city of Antakya in southern Turkey, life feels temporary as residents await reconstruction.","[{'name': 'subject', 'value': 'Turkey Earthquake (Feb 6, 2023)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Earthquakes', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Antakya (Turkey)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Area Planning and Renewal', 'rank': 5, 'major': 'N'}]",Foreign,"{'main': 'An Ancient City, Now in Ruins, Struggles to Keep Its Soul', 'kicker': None, 'content_kicker': None, 'print_headline': 'Spirit of Quake-Ravaged City Is ‘Dying in Dust’', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:45:25+0000,0.9852011203765869,0.014798902906477451,-0.9704022174701095
"“Many terrorists were neutralized,” Turkey said of the airstrikes, which it ordered after the P.K.K. took responsibility for a bomb attack.","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Attacks on Police', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'ANKARA (TURKEY)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 6, 'major': 'N'}]",Foreign,"{'main': 'Turkey Strikes Kurdish Rebels After Suicide Attack in Ankara', 'kicker': None, 'content_kicker': None, 'print_headline': 'Turkey Thwarts Bomb Attack Near the Parliament Building', 'name': None, 'seo': None, 'sub': None}",2023-10-01T09:49:47+0000,0.9656054973602295,0.0343945138156414,-0.9312109835445881
"Spanish authorities are investigating the origins of the blaze, in the southeastern city of Murcia, which also left at least four people wounded from smoke inhalation.","[{'name': 'glocations', 'value': 'Spain', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Murcia (Spain)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Fires and Firefighters', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Bars and Nightclubs', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Disasters and Emergencies', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 6, 'major': 'N'}]",Foreign,"{'main': 'At Least 13 Killed in Nightclub Fire in Spain', 'kicker': None, 'content_kicker': None, 'print_headline': 'At Least 13 Killed and More Wounded After Fire Breaks Out in Spanish Nightclub', 'name': None, 'seo': None, 'sub': None}",2023-10-01T10:31:25+0000,0.9768905639648438,0.023109428584575653,-0.9537811353802681
"A day after the Republican speaker turned to Democrats for help passing a stopgap spending bill to avert a shutdown, the far-right congressman promised to try to remove him from his post.","[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Conservatism (US Politics)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Gaetz, Matt', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'McCarthy, Kevin (1965- )', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Budget (US)', 'rank': 7, 'major': 'N'}]",Washington,"{'main': 'McCarthy Faces Test as Gaetz Moves to Oust Him for Working With Democrats', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gaetz Plans a Move to Oust McCarthy. ‘I’ll Survive,’ Speaker Says.', 'name': None, 'seo': None, 'sub': None}",2023-10-01T13:19:57+0000,0.9982385635375977,0.0017614067764952779,-0.9964771567611024
