snippet,keywords,news_desk,headline,pub_date,negative,positive,sentiment_score
A SkyCop camera in Memphis provided overhead footage that was instrumental in shaping the public’s understanding of what unfolded.,"[{'name': 'persons', 'value': 'Nichols, Tyre (d 2023)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Police Brutality, Misconduct and Shootings', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Murders, Attempted Murders and Homicides', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Memphis (Tenn)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Cameras', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Surveillance of Citizens by Government', 'rank': 6, 'major': 'N'}]",National,"{'main': 'As Officers Beat Tyre Nichols, a Crime-Fighting Camera Watched Over Them', 'kicker': None, 'content_kicker': None, 'print_headline': 'Video System, Criticized by Residents, Gave Unflinching View of Beating', 'name': None, 'seo': None, 'sub': None}",2023-02-01T08:00:11+0000,0.0004336463753134012,0.999566376209259,0.9991327298339456
"Economic and military uncertainty clouds the outlook for Exxon, Chevron and other energy companies, whose bonanza from high prices is already fading.","[{'name': 'subject', 'value': 'Company Reports', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Natural Gas', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Chevron Corporation', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Exxon Mobil Corp', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Halliburton Company', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'BP Plc', 'rank': 10, 'major': 'N'}]",Business,"{'main': 'What Exxon and Chevron Are Doing With Those Big Profits', 'kicker': None, 'content_kicker': None, 'print_headline': 'Outlook Dims  For Oil Giants  After Big 2022', 'name': None, 'seo': None, 'sub': None}",2023-02-01T08:00:11+0000,0.996052622795105,0.003947350196540356,-0.9921052725985646
Francis began the second day of his visit to Africa with a direct appeal to the warring groups in the Democratic Republic of Congo to put down their weapons and forgive one another.,"[{'name': 'persons', 'value': 'Francis', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Roman Catholic Church', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Christians and Christianity', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Congo, Democratic Republic of (Congo-Kinshasa)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 6, 'major': 'N'}]",Foreign,"{'main': 'Pope, in Congo, Urges an End to the Country’s Cycle of Violence', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pope Francis, in Africa, Urges an End to Congo’s Cycle of Violence', 'name': None, 'seo': None, 'sub': None}",2023-02-01T09:18:28+0000,0.0011391752632334828,0.9988608360290527,0.9977216607658193
"A Spanish-style house in Phoenix, a Craftsman bungalow in Tampa and a 1916 Colonial Revival home in Lexington.","[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lexington (Mass)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Phoenix (Ariz)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Tampa (Fla)', 'rank': 4, 'major': 'N'}]",RealEstate,"{'main': '$1.9 Million Homes in Arizona, Florida and Massachusetts', 'kicker': 'What You Get', 'content_kicker': None, 'print_headline': '$1.9 Million', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:08+0000,0.0064268941059708595,0.9935731291770935,0.9871462350711226
Recent stock gains have been driven by hope that a rate-raising cycle may be over. The Fed keeps telling investors that it’s not.,"[{'name': 'subject', 'value': ""Standard & Poor's 500-Stock Index"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Banking and Financial Institutions', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Interest Rates', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Inflation (Economics)', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Reserve System', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Powell, Jerome H', 'rank': 8, 'major': 'N'}]",Business,"{'main': 'Stocks Keep Climbing as Wall St. and Fed Diverge', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fed Raises Rates Again,  But Are Markets Listening?', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:10+0000,0.9955875873565674,0.0044124312698841095,-0.9911751560866833
"The meeting, which did not appear to yield a breakthrough, highlighted the differences between the White House and the Republicans who now control the House.","[{'name': 'subject', 'value': 'Federal Budget (US)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'National Debt (US)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'McCarthy, Kevin (1965- )', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 8, 'major': 'N'}]",Washington,"{'main': 'Biden and McCarthy Discuss Debt Limit as Financial Crisis Looms', 'kicker': None, 'content_kicker': None, 'print_headline': 'Biden and McCarthy  In Talks Over Impasse  On Raising Debt Limit', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:13+0000,0.9139123558998108,0.08608759939670563,-0.8278247565031052
"Their rapid-fire haggling in Manhattan’s diamond district teases the fantasy of making a market, rather than just being subject to it.","[{'name': 'organizations', 'value': 'TikTok (ByteDance)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Watches and Clocks', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Social Media', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Uncut Gems (Movie)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Patek Philippe SA', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Rolex SA', 'rank': 7, 'major': 'N'}]",Magazine,"{'main': 'The Unlikely New TikTok Influencers: Old-School Watch Dealers', 'kicker': 'Screenland', 'content_kicker': None, 'print_headline': 'Watch Men', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:14+0000,0.0023558472748845816,0.9976441264152527,0.9952882791403681
His death after he was beaten by the police inspired anger and sorrow across the country. His family remembers him as a “beautiful soul.”,"[{'name': 'persons', 'value': 'Nichols, Tyre (d 2023)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Funerals and Memorials', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Sharpton, Al', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Memphis (Tenn)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Police Brutality, Misconduct and Shootings', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Murders, Attempted Murders and Homicides', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 8, 'major': 'N'}]",National,"{'main': 'Memphis Gathers in Grief at Tyre Nichols’s Funeral', 'kicker': None, 'content_kicker': None, 'print_headline': 'At Nichols Funeral, Grief and Outrage Fuel a Sense of Mission', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:15+0000,0.0002617130521684885,0.9997382760047913,0.9994765629526228
"Reader, I don’t even remember his name. But I can still taste the buttery garlic shrimp we shared by the roadside — a modern classic in Hawaii if there ever was one.","[{'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Seafood', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Hawaii', 'rank': 3, 'major': 'N'}]",Magazine,"{'main': 'Motorcycle Rides, Beach Breezes and the Shrimp I’ll Never Forget', 'kicker': 'Eat', 'content_kicker': None, 'print_headline': 'Motorcycle Rides, Beach Breezes and the Shrimp I’ll Never Forget', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:17+0000,0.0005976494867354631,0.9994024038314819,0.9988047543447465
"The F.B.I. appeared to be blinded by a lack of imagination, a narrow focus on “lone wolf” offenders and a misguided belief that the threat from the far left was as great as that from the far right, new congressional documents show.","[{'name': 'subject', 'value': 'Storming of the US Capitol (Jan, 2021)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Bureau of Investigation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Right-Wing Extremism and Alt-Right', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Justice Department', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Proud Boys', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Oath Keepers', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'House Select Committee to Investigate the January 6th Attack', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 10, 'major': 'N'}]",Washington,"{'main': 'Bias and Human Error Played Parts in F.B.I.’s Jan. 6 Failure, Documents Suggest', 'kicker': None, 'content_kicker': None, 'print_headline': 'Assessing F.B.I.’s Missteps on the Jan. 6 Riot', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:18+0000,0.9995961785316467,0.0004038525221403688,-0.9991923260095064
"Hot flashes, sleeplessness, pain during sex: For some of menopause’s worst symptoms, there’s an established treatment. Why aren’t more women offered it?","[{'name': 'subject', 'value': 'Menopause', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Hormones', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Gynecology and Gynecologists', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': ""Women's Health Initiative"", 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'internal-sub-only', 'rank': 8, 'major': 'N'}]",Magazine,"{'main': 'Women Have Been Misled About Menopause', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Vicious Cycle', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:21+0000,0.9969190359115601,0.0030809666495770216,-0.993838069261983
"The first major New York revival of “The Sign in Sidney Brustein’s Window,” Lorraine Hansberry’s 1964 Broadway play, comes to BAM this month. What took so long?","[{'name': 'creative_works', 'value': ""The Sign in Sidney Brustein's Window (Play)"", 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Brosnahan, Rachel', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Hansberry, Lorraine', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Isaac, Oscar', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Kauffman, Anne', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Brooklyn Academy of Music', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Theater (Off Broadway)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}]",Arts&Leisure,"{'main': 'Oscar Isaac, Rachel Brosnahan and the Draw of a Neglected Hansberry Play', 'kicker': None, 'content_kicker': None, 'print_headline': 'Beckoned by a Neglected Hansberry Play', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:28+0000,0.9717090725898743,0.028290968388319016,-0.9434181042015553
"Separately, Johnson & Johnson is demanding additional payment for unwanted shots, confidential documents show.","[{'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Vaccination and Immunization', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Gavi, the Vaccine Alliance', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Johnson & Johnson', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Moderna Inc', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Novavax Inc', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Serum Institute of India', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Developing Countries', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Poverty', 'rank': 10, 'major': 'N'}]",Science,"{'main': 'Vaccine Makers Kept $1.4 Billion in Prepayments for Canceled Covid Shots for the World’s Poor', 'kicker': None, 'content_kicker': None, 'print_headline': 'Coronavirus Vaccine Makers Kept $1.4 Billion for Canceled Shots', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:29+0000,0.9982707500457764,0.0017292489064857364,-0.9965415011392906
"For a quarter of a century, Ira Wallace has nurtured seeds and gardeners: ‘When you say her name in our community, all this love comes up.’","[{'name': 'subject', 'value': 'Agriculture and Farming', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Seeds', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Vegetables', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Gardens and Gardening', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Wallace, Ira (1948- )', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Seed Savers Exchange', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Southern Exposure Seed Exchange', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Mineral (Va)', 'rank': 9, 'major': 'N'}]",RealEstate,"{'main': 'They Call Her the Godmother of Southern Seeds for a Reason', 'kicker': 'IN THE GARDEN', 'content_kicker': None, 'print_headline': 'The Godmother of Southern Heirloom Seeds', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:29+0000,0.000269781710812822,0.9997301697731018,0.999460388062289
"This Fairfield County city is working to shed its ‘rundown’ image, although progress is happening slowly: “The city’s turning itself around.”","[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Bridgeport (Conn)', 'rank': 2, 'major': 'N'}]",RealEstate,"{'main': 'Bridgeport, Conn.: ‘A Diamond in the Rough’ Reinventing Itself', 'kicker': 'Living in', 'content_kicker': None, 'print_headline': '‘A Diamond in the Rough’ Reinvents Itself', 'name': None, 'seo': None, 'sub': None}",2023-02-01T10:00:36+0000,0.9807285666465759,0.019271360710263252,-0.9614572059363127
